pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,,,
-12.9096,-276.1704,1029.83337,1170.16663,,,,,
-1078.6916,-293.0682,1030.9574,1169.0426,,,,,
111.799,-285.9764,1026.73291,1173.26709,,,,,
-45.854,-281.9206,1028.50586,1171.49414,,,,,
-873.3138,-294.7884,1029.5199,1170.4801,,,,,
147.9812,-286.504,1026.30286,1173.69714,,,,,
-1276.1928,-307.1932,1028.37402,1171.62598,,,,,
-89.9654,-303.3312,1023.20166,1176.79834,,,,,
-791.6062,-313.8154,1024.16724,1175.83276,,,,,
-138.603,-310.7538,1021.54614,1178.45386,,,,,
-594.6032,-316.9696,1022.31158,1177.68848,,,,,
46.595,-309.9518,1020.75763,1179.24243,,,,,
-476.7104,-313.7722,1022.51208,1177.48792,,,,,
-434.301,-316.1342,1021.55695,1178.44312,,,,,
-236.4124,-314.6146,1020.96649,1179.03357,,,,,
61.1726,-306.9356,1021.34637,1178.65369,,,,,
-636.799,-313.4722,1023.26611,1176.73389,,,,,
-62.1408,-308.0476,1021.63196,1178.36804,,,,,
-810.275,-317.8466,1022.9881,1177.01196,,,,,
-2.5698,-311.223,1020.53839,1179.46167,,,,,
-574.335,-315.9474,1022.19427,1177.80579,,,,,
-300.1014,-314.998,1021.01312,1178.98682,,,,,
-938.1164,-326.7256,1021.25055,1178.74951,,,,,
7.6496,-319.2014,1018.3186,1181.6814,,,,,
-1621.5846,-344.381,1020.19965,1179.80042,,,,,
3164.072,-273.2034,1013.90472,1186.09521,,,,,
-670.9948,-280.0146,1031.6991,1168.3009,,,,,
-98.4424,-275.3698,1029.99634,1170.00366,,,,,
-767.9562,-283.9788,1031.15759,1168.84241,,,,,
-30.355,-277.5844,1029.00537,1170.99463,,,,,
-765.2242,-286.0814,1030.60388,1169.39612,,,,,
3402.1984,-211.2632,1028.47961,1171.52039,,,,,
-1193.8906,-229.4,1047.1842,1152.8158,,,,,
-377.8404,-230.9718,1042.65002,1157.34998,,,,,
-625.979,-237.3774,1042.25708,1157.74292,,,,,
-81.9266,-232.7674,1040.65564,1159.34436,,,,,
-893.0656,-244.2914,1041.80811,1158.19189,,,,,
-127.2462,-240.461,1038.92712,1161.07288,,,,,
-625.3724,-246.3004,1039.88477,1160.11523,,,,,
44.0026,-238.9406,1038.42493,1161.57507,,,,,
-540.2438,-243.1052,1040.26489,1159.73511,,,,,
-697.0014,-250.3088,1039.22375,1160.77625,,,,,
134.3974,-240.2934,1037.42273,1162.57727,,,,,
-329.4936,-240.0114,1039.92664,1160.07336,,,,,
135.537,-230.372,1039.99719,1160.00281,,,,,
-641.6108,-236.5724,1042.40698,1157.59302,,,,,
-151.2994,-232.7824,1040.85693,1159.14307,,,,,
-792.7874,-241.7192,1041.80444,1158.19556,,,,,
180.0848,-231.0682,1039.57019,1160.42981,,,,,
-455.1488,-233.1248,1042.23291,1157.76709,,,,,
-192.0964,-229.978,1041.71887,1158.28113,,,,,
-382.9674,-230.392,1042.50549,1157.49451,,,,,
-1210.4006,-247.6168,1042.40198,1157.59802,,,,,
-333.2612,-246.6118,1038.09583,1161.90417,,,,,
-937.3482,-257.7392,1038.34705,1161.65295,,,,,
-95.7404,-251.663,1035.56519,1164.43481,,,,,
-1101.1262,-265.8926,1037.08423,1162.91577,,,,,
66.099,-256.4286,1033.52686,1166.47314,,,,,
-983.907,-267.8012,1035.89282,1164.10718,,,,,
-15.469,-259.8998,1033.04968,1166.95032,,,,,
-509.2954,-261.7424,1035.02502,1164.97498,,,,,
-425.5074,-262.0864,1034.56433,1165.43567,,,,,
-92.5122,-255.3606,1034.47839,1165.52161,,,,,
-608.2222,-259.2026,1036.15979,1163.84021,,,,,
-84.293,-252.3918,1035.19934,1164.80066,,,,,
-771.4314,-259.4742,1036.9021,1163.0979,,,,,
335.8724,-244.282,1035.13147,1164.86853,,,,,
-617.1494,-248.2132,1038.92944,1161.07056,,,,,
645.6886,-226.8312,1037.94666,1162.05334,,,,,
-710.5532,-232.7596,1043.29224,1156.70776,,,,,
-252.749,-229.6012,1041.81006,1158.18994,,,,,
-452.3566,-230.037,1042.59973,1157.40027,,,,,
-669.7828,-235.1484,1042.49072,1157.50928,,,,,
90.0822,-224.5656,1041.21289,1158.78711,,,,,
-533.107,-226.781,1043.85852,1156.14148,,,,,
204.9844,-213.8776,1043.30481,1156.69519,,,,,
-824.0764,-221.4376,1046.53064,1153.46936,,,,,
366.0156,-205.4486,1044.64062,1155.35938,,,,,
-576.917,-208.452,1048.63782,1151.36218,,,,,
-60.6152,-200.9652,1047.88696,1152.11304,,,,,
-418.6352,-200.8496,1049.75867,1150.24133,,,,,
64.1762,-191.3916,1049.7876,1150.2124,,,,,
105.786,-180.8728,1052.1521,1147.8479,,,,,
106.5434,-170.7036,1054.78174,1145.21826,,,,,
169.7476,-159.3926,1057.3241,1142.6759,,,,,
-1892.284,-189.518,1060.15186,1139.84814,,,,,
135.6756,-178.4228,1052.62048,1147.37952,,,,,
-54.948,-171.3448,1055.39429,1144.60571,,,,,
-95.0034,-165.2998,1057.16382,1142.83618,,,,,
-363.0064,-164.5416,1058.67505,1141.32495,,,,,
-244.9004,-161.6136,1058.86462,1141.13538,,,,,
304.5278,-147.7464,1059.59656,1140.40344,,,,,
-106.9622,-142.3796,1063.06335,1136.93665,,,,,
49.7918,-134.1978,1064.40503,1135.59497,,,,,
-316.024,-131.5526,1066.45056,1133.54944,,,,,
197.3226,-119.5316,1067.11182,1132.88818,,,,,
-5.3786,-112.5212,1070.11707,1129.88293,,,,,
154.5428,-102.6944,1071.86975,1128.13025,,,,,
-174.7034,-99.5902,1074.32642,1125.67358,,,,,
-685.876,-106.4328,1075.10242,1124.89758,,,,,
6.848,-99.7634,1073.39185,1126.60815,,,,,
-666.24,-106.5506,1075.0592,1124.9408,,,,,
-546.8406,-110.9068,1073.3623,1126.6377,,,,,
7.2124,-104.1262,1072.27332,1127.72668,,,,,
-374.193,-104.9442,1073.96851,1126.03149,,,,,
-149.1706,-101.52,1073.76392,1126.23608,,,,,
225.7766,-90.5506,1074.62,1125.38,,,,,
-840.072,-100.8678,1077.3623,1122.6377,,,,,
335.426,-87.8956,1074.78308,1125.21692,,,,,
-280.0566,-87.4156,1078.02612,1121.97388,,,,,
-310.1216,-87.5368,1078.14612,1121.85388,,,,,
430.451,-72.9194,1078.11584,1121.88416,,,,,
226.1814,-62.3978,1081.77014,1118.22986,,,,,
-358.5482,-64.1234,1084.40051,1115.59949,,,,,
586.1502,-47.1376,1083.96912,1116.03088,,,,,
301.3616,-35.6044,1088.21558,1111.78442,,,,,
28.9654,-30.1216,1091.09888,1108.90112,,,,,
222.4368,-21.115,1092.4696,1107.5304,,,,,
-484.9318,-25.9088,1094.72131,1105.27869,,,,,
535.8434,-10.77,1093.52283,1106.47717,,,,,
1099.4384,15.8252,1097.3075,1102.6925,,,,,
214.0248,23.9946,1103.9563,1096.0437,,,,,
100.8524,29.2074,1105.99866,1094.00134,,,,,
905.1534,50.8756,1107.30188,1092.69812,,,,,
-520.0268,43.7794,1112.71887,1087.28113,,,,,
406.0104,54.9952,1110.94482,1089.05518,,,,,
-374.8006,50.3122,1113.74878,1086.25122,,,,,
266.1746,59.171,1112.578,1087.422,,,,,
-17.687,61.2142,1114.79272,1085.20728,,,,,
333.9736,70.367,1115.30359,1084.69641,,,,,
-80.7098,70.9728,1117.5918,1082.4082,,,,,
220.2308,77.3854,1117.74316,1082.25684,,,,,
164.8996,82.5872,1119.34631,1080.65369,,,,,
182.1456,87.947,1120.64685,1079.35315,,,,,
577.9424,101.0958,1121.98682,1078.01318,,,,,
129.62,104.8294,1125.27393,1074.72607,,,,,
-334.3932,99.1382,1126.20728,1073.79272,,,,,
319.1564,106.7428,1124.78455,1075.21545,,,,,
-89.3688,105.8632,1126.68567,1073.31433,,,,,
139.993,109.2588,1126.46582,1073.53418,,,,,
174.4408,113.3282,1127.3147,1072.6853,,,,,
-57.0044,112.8596,1128.33203,1071.66797,,,,,
543.6106,124.0818,1128.21497,1071.78503,,,,,
-172.6402,120.7046,1131.02051,1068.97949,,,,,
416.1634,129.2868,1130.17615,1069.82385,,,,,
1214.3184,153.5752,1132.32166,1067.67834,,,,,
-465.2444,143.6718,1138.3938,1061.6062,,,,,
519.4326,153.6206,1135.91797,1064.08203,,,,,
270.3116,158.1736,1138.40515,1061.59485,,,,,
292.0234,163.3562,1139.54333,1060.45667,,,,,
-256.287,157.2908,1140.83911,1059.16089,,,,,
228.1668,160.8676,1139.32275,1060.67725,,,,,
377.204,167.4086,1140.21692,1059.78308,,,,,
260.7816,171.4618,1141.85217,1058.14783,,,,,
-66.6004,168.8968,1142.86548,1057.13452,,,,,
867.6406,184.9908,1142.22424,1057.77576,,,,,
271.7648,188.571,1146.24768,1053.75232,,,,,
201.362,190.6142,1147.1427,1052.8573,,,,,
242.1622,193.6318,1147.65356,1052.34644,,,,,
17.3672,192.1336,1148.40796,1051.59204,,,,,
78.5874,191.9826,1148.03345,1051.96655,,,,,
880.402,207.2584,1147.99573,1052.00427,,,,,
188.1144,208.189,1151.81458,1048.18542,,,,,
351.0376,212.2626,1152.04724,1047.95276,,,,,
230.2766,213.7882,1153.06567,1046.93433,,,,,
186.1144,214.507,1153.44702,1046.55298,,,,,
392.495,219.145,1153.62671,1046.37329,,,,,
1561.5868,247.382,1154.78625,1045.21375,,,,,
-115.26,241.2572,1161.84546,1038.15454,,,,,
337.987,244.2012,1160.31433,1039.68567,,,,,
-308.7598,233.9554,1161.05029,1038.94971,,,,,
-70.7982,228.5238,1158.48889,1041.51111,,,,,
23.8458,225.1402,1157.13098,1042.86902,,,,,
122.4794,223.581,1156.28503,1043.71497,,,,,
-219.3506,215.2638,1155.89526,1044.10474,,,,,
-2.2856,211.4796,1153.81592,1046.18408,,,,,
-114.483,205.7384,1152.86987,1047.13013,,,,,
225.1168,206.917,1151.43457,1048.56543,,,,,
390.421,211.108,1151.72925,1048.27075,,,,,
-149.9732,204.3656,1152.77698,1047.22302,,,,,
-110.9652,198.3918,1151.09143,1048.90857,,,,,
322.0626,201.1732,1149.5979,1050.4021,,,,,
36.136,198.149,1150.29333,1049.70667,,,,,
279.4992,200.0432,1149.53723,1050.46277,,,,,
-136.8938,193.71,1150.01074,1049.98926,,,,,
407.405,198.1658,1148.42749,1051.57251,,,,,
633.9058,207.0268,1149.5415,1050.4585,,,,,
-87.2022,201.0928,1151.75671,1048.24329,,,,,
-26.1512,196.4194,1150.27319,1049.72681,,,,,
230.7246,196.843,1149.10486,1050.89514,,,,,
195.6492,196.684,1149.21082,1050.78918,,,,,
-44.3834,191.7094,1149.17102,1050.82898,,,,,
453.07,196.5998,1147.92737,1052.07263,,,,,
222.665,196.8312,1149.15002,1050.84998,,,,,
-17.162,191.9218,1149.20776,1050.79224,,,,,
308.5836,193.5972,1147.98047,1052.01953,,,,,
-494.5848,179.024,1148.39929,1051.60071,,,,,
242.4332,179.505,1144.75598,1055.24402,,,,,
404.698,183.5672,1144.87622,1055.12378,,,,,
225.134,183.6036,1145.89185,1054.10815,,,,,
197.458,183.264,1145.90088,1054.09912,,,,,
-172.6118,175.1172,1145.81604,1054.18396,,,,,
313.1832,176.842,1143.7793,1056.2207,,,,,
-242.4196,167.2136,1144.21045,1055.78955,,,,,
425.1946,171.1042,1141.80334,1058.19666,,,,,
12.1806,166.8286,1142.776,1057.224,,,,,
686.3846,175.8828,1141.70715,1058.29285,,,,,
306.643,177.4218,1143.9707,1056.0293,,,,,
-39.8962,171.5698,1144.35547,1055.64453,,,,,
-246.6718,161.457,1142.89246,1057.10754,,,,,
93.2438,158.1892,1140.36426,1059.63574,,,,,
524.3758,163.219,1139.54736,1060.45264,,,,,
850.4402,175.1234,1140.80481,1059.19519,,,,,
634.067,182.2122,1143.78088,1056.21912,,,,,
421.9876,185.2842,1145.5531,1054.4469,,,,,
-321.7252,172.826,1146.32104,1053.67896,,,,,
408.9264,175.04,1143.20654,1056.79346,,,,,
-36.2816,168.1012,1143.76001,1056.23999,,,,,
738.3724,176.5896,1142.02527,1057.97473,,,,,
270.143,175.9662,1144.14734,1055.85266,,,,,
127.9278,172.062,1143.99158,1056.00842,,,,,
123.3182,168.2238,1143.0155,1056.9845,,,,,
-13.871,161.5526,1142.05591,1057.94409,,,,,
387.0344,162.5326,1140.38818,1059.61182,,,,,
237.5944,160.5956,1140.63318,1059.36682,,,,,
270.4118,159.108,1140.14893,1059.85107,,,,,
-6.793,152.283,1139.77698,1060.22302,,,,,
543.1538,156.3978,1138.0708,1061.9292,,,,,
144.1258,152.246,1139.09949,1060.90051,,,,,
829.6994,161.9056,1138.06152,1061.93848,,,,,
391.202,161.867,1140.47644,1059.52356,,,,,
754.4964,169.4948,1140.4668,1059.5332,,,,,
182.8594,165.4,1142.37366,1057.62634,,,,,
36.2686,158.375,1141.34998,1058.65002,,,,,
-391.5664,143.0072,1139.59375,1060.40625,,,,,
-74.8168,133.743,1135.75183,1064.24817,,,,,
214.8788,130.6932,1133.43579,1066.56421,,,,,
5.8332,123.2316,1132.67334,1067.32666,,,,,
261.3066,121.3306,1130.80786,1069.19214,,,,,
-57.234,113.013,1130.33264,1069.66736,,,,,
-120.1948,103.3414,1128.25317,1071.74683,,,,,
296.9606,102.327,1125.83533,1074.16467,,,,,
53.59,96.3388,1125.58179,1074.41821,,,,,
124.3026,91.75,1124.08472,1075.91528,,,,,
-76.4836,83.5102,1122.9375,1077.0625,,,,,
-182.0468,73.2152,1120.87756,1079.12244,,,,,
110.5712,68.96,1118.30383,1081.69617,,,,,
26.7304,62.7012,1117.23999,1082.76001,,,,,
-105.7152,54.0734,1115.67529,1084.32471,,,,,
-95.787,46.017,1113.51831,1086.48169,,,,,
207.415,44.1278,1111.50427,1088.49573,,,,,
-32.569,37.3856,1111.03198,1088.96802,,,,,
-59.132,30.0388,1109.34644,1090.65356,,,,,
128.6494,26.6766,1107.50977,1092.49023,,,,,
-487.3322,11.433,1106.66919,1093.33081,,,,,
-111.7138,3.85,1102.85828,1097.14172,,,,,
38.2346,-0.4698,1100.96252,1099.03748,,,,,
-325.6976,-12.1874,1099.88257,1100.11743,,,,,
592.6628,-6.8464,1096.95312,1103.04688,,,,,
-476.506,-21.787,1098.28845,1101.71155,,,,,
-110.6888,-29.6492,1094.55322,1105.44678,,,,,
1423.7992,-5.7204,1092.58765,1107.41235,,,,,
-115.0458,-12.5996,1098.56995,1101.43005,,,,,
3.9624,-17.0356,1096.8501,1103.1499,,,,,
208.6792,-17.4406,1095.74109,1104.25891,,,,,
272.0986,-20.7668,1095.63989,1104.36011,,,,,
126.8642,-22.6594,1094.80835,1105.19165,,,,,
18.461,-28.354,1094.33521,1105.66479,,,,,
-135.0282,-35.1512,1092.9115,1107.0885,,,,,
214.9004,-34.7454,1091.21216,1108.78784,,,,,
-334.2906,-65.3242,1091.3136,1108.6864,,,,,
-189.472,-73.4146,1083.66895,1116.33105,,,,,
-54.6126,-77.611,1081.64636,1118.35364,,,,,
244.8006,-76.5312,1080.59729,1119.40271,,,,,
-226.709,-85.3514,1080.86719,1119.13281,,,,,
-224.047,-92.1058,1078.66211,1121.33789,,,,,
-359.0814,-102.9754,1076.97351,1123.02649,,,,,
-405.9136,-113.0914,1074.25623,1125.74377,,,,,
-166.4558,-117.743,1071.72717,1128.27283,,,,,
-387.2644,-127.0556,1070.56421,1129.43579,,,,,
-528.3324,-139.4944,1068.23608,1131.76392,,,,,
-415.0038,-148.5694,1065.12646,1134.87354,,,,,
307.0684,-143.1852,1062.85767,1137.14233,,,,,
229.6564,-138.8984,1064.20374,1135.79626,,,,,
-163.7392,-147.0436,1065.27539,1134.72461,,,,,
-410.5302,-156.5276,1063.23914,1136.76086,,,,,
-62.8872,-157.664,1060.86816,1139.13184,,,,,
-501.817,-166.9956,1060.58398,1139.41602,,,,,
-344.7544,-174.7708,1058.2511,1141.7489,,,,,
-617.5642,-186.191,1056.30737,1143.69263,,,,,
-92.9504,-192.1324,1053.45227,1146.54773,,,,,
-342.0114,-196.7646,1051.96692,1148.03308,,,,,
-464.344,-204.21,1050.80884,1149.19116,,,,,
-130.0012,-204.3088,1048.94751,1151.05249,,,,,
-745.4648,-217.2358,1048.92285,1151.07715,,,,,
171.5484,-210.5172,1045.69104,1154.30896,,,,,
-775.3164,-222.8452,1047.37073,1152.62927,,,,,
37.8032,-218.8728,1044.2887,1155.7113,,,,,
147.5248,-213.374,1045.28174,1154.71826,,,,,
16.084,-208.5836,1046.65649,1153.34351,,,,,
-469.413,-213.8486,1047.85413,1152.14587,,,,,
-167.0624,-212.588,1046.53784,1153.46216,,,,,
-404.242,-215.9896,1046.85303,1153.14697,,,,,
-195.2158,-214.961,1046.00256,1153.99744,,,,,
-721.6388,-224.0622,1046.25977,1153.74023,,,,,
7.8266,-218.7902,1043.98438,1156.01562,,,,,
-14.0798,-213.507,1045.30249,1154.69751,,,,,
-355.5194,-215.5092,1046.62329,1153.37671,,,,,
73.524,-208.3668,1046.12268,1153.87732,,,,,
-767.9026,-218.2602,1047.90833,1152.09167,,,,,
164.9092,-209.1274,1045.43494,1154.56506,,,,,
-820.9098,-219.6264,1047.71814,1152.28186,,,,,
-133.4256,-216.317,1045.09338,1154.90662,,,,,
-786.7272,-225.7724,1045.92078,1154.07922,,,,,
-140.3514,-222.3252,1043.55688,1156.44312,,,,,
770.0692,-200.3852,1044.4187,1155.5813,,,,,
-554.4084,-205.3918,1049.90369,1150.09631,,,,,
268.9732,-193.6474,1048.6521,1151.3479,,,,,
-462.932,-196.4754,1051.58813,1148.41187,,,,,
-69.916,-191.5976,1050.8811,1149.1189,,,,,
-372.532,-192.5424,1052.10059,1147.89941,,,,,
-373.2106,-193.613,1051.86438,1148.13562,,,,,
-149.6874,-188.7344,1051.5968,1148.4032,,,,,
266.0134,-176.4086,1052.81641,1147.18359,,,,,
-150.9918,-172.5622,1055.89783,1144.10217,,,,,
-857.07,-183.1292,1056.85938,1143.14062,,,,,
213.6204,-171.6114,1054.21765,1145.78235,,,,,
-234.8812,-169.4062,1057.09717,1142.90283,,,,,
-373.404,-170.01,1057.64844,1142.35156,,,,,
-157.1324,-166.0172,1057.49744,1142.50256,,,,,
-263.4314,-164.1888,1058.49573,1141.50427,,,,,
-245.0894,-161.7464,1058.95276,1141.04724,,,,,
-879.5418,-172.0966,1059.56348,1140.43652,,,,,
1165.4348,-141.2124,1056.97583,1143.02417,,,,,
-190.503,-137.8506,1064.6969,1135.3031,,,,,
53.5512,-129.7698,1065.53735,1134.46265,,,,,
-84.2718,-124.3326,1067.55762,1132.44238,,,,,
-324.0846,-123.6518,1068.91687,1131.08313,,,,,
-229.7438,-121.0362,1069.08704,1130.91296,,,,,
-467.4886,-123.1016,1069.74097,1130.25903,,,,,
1.5884,-115.8482,1069.22461,1130.77539,,,,,
247.1756,-103.5086,1071.03796,1128.96204,,,,,
-686.501,-110.198,1074.1228,1125.8772,,,,,
368.4354,-95.6608,1072.45056,1127.54944,,,,,
-84.921,-90.564,1076.08484,1123.91516,,,,,
-509.8472,-93.888,1077.35901,1122.64099,,,,,
544.0216,-76.1044,1076.52808,1123.47192,,,,,
44.541,-68.4674,1080.97388,1119.02612,,,,,
-238.0198,-66.7276,1082.88318,1117.11682,,,,,
230.4,-55.098,1083.31812,1116.68188,,,,,
39.661,-48.0198,1086.22546,1113.77454,,,,,
-186.3344,-45.7418,1087.995,1112.005,,,,,
295.5778,-33.7464,1088.56458,1111.43542,,,,,
-174.9428,-31.4022,1091.56335,1108.43665,,,,,
-78.7766,-27.4984,1092.14941,1107.85059,,,,,
294.621,-15.958,1093.12537,1106.87463,,,,,
-737.2116,-25.3002,1096.0105,1103.9895,,,,,
821.436,-3.5974,1093.67493,1106.32507,,,,,
336.9548,8.7076,1099.10071,1100.89929,,,,,
429.3932,22.173,1102.17688,1097.82312,,,,,
1841.0608,64.3048,1105.54321,1094.45679,,,,,
438.7606,76.8966,1116.07617,1083.92383,,,,,
-191.143,76.085,1119.22412,1080.77588,,,,,
-406.9288,71.218,1119.02124,1080.97876,,,,,
349.6746,81.761,1117.80457,1082.19543,,,,,
-316.389,78.3778,1120.44031,1079.55969,,,,,
52.7208,82.311,1119.59448,1080.40552,,,,,
42.5122,86.3554,1120.57776,1079.42224,,,,,
-509.3894,79.1632,1121.58887,1078.41113,,,,,
-87.411,80.2256,1119.79077,1080.20923,,,,,
333.8714,89.692,1120.0564,1079.9436,,,,,
29.4548,93.2504,1122.42297,1077.57703,,,,,
71.1482,97.327,1123.31262,1076.68738,,,,,
207.9446,103.6862,1124.33179,1075.66821,,,,,
33.3146,106.7768,1125.92151,1074.07849,,,,,
20.1166,109.807,1126.69421,1073.30579,,,,,
-52.0416,110.988,1127.45178,1072.54822,,,,,
546.488,123.6768,1127.74707,1072.25293,,,,,
48.778,126.7168,1130.91919,1069.08081,,,,,
-41.0374,127.802,1131.6792,1068.3208,,,,,
86.6506,131.1896,1131.95044,1068.04956,,,,,
-449.4088,123.796,1132.79736,1067.20264,,,,,
323.833,131.8484,1130.94897,1069.05103,,,,,
100.7292,135.499,1132.96204,1067.03796,,,,,
1.2456,137.1024,1133.87476,1066.12524,,,,,
149.5296,141.201,1134.27563,1065.72437,,,,,
29.2088,142.9432,1135.30029,1064.69971,,,,,
276.2476,149.7506,1135.73584,1064.26416,,,,,
164.5552,154.031,1137.43762,1062.56238,,,,,
4.6038,155.04,1138.50781,1061.49219,,,,,
466.2878,164.9342,1138.76001,1061.23999,,,,,
313.2484,171.5908,1141.23352,1058.76648,,,,,
-87.0262,170.4722,1142.89771,1057.10229,,,,,
121.5474,173.1198,1142.61804,1057.38196,,,,,
-142.3284,170.4964,1143.27991,1056.72009,,,,,
-333.8666,163.9518,1142.62415,1057.37585,,,,,
347.6602,171.1724,1140.98792,1059.01208,,,,,
325.6304,178.0238,1142.79309,1057.20691,,,,,
89.2788,179.7652,1144.50598,1055.49402,,,,,
423.5666,188.0778,1144.94128,1055.05872,,,,,
-302.0876,181.6988,1147.01941,1052.98059,,,,,
-121.2958,179.062,1145.42468,1054.57532,,,,,
-107.8682,176.9178,1144.7655,1055.2345,,,,,
285.7398,182.4358,1144.22949,1055.77051,,,,,
652.0932,196.002,1145.60901,1054.39099,,,,,
81.7754,197.3406,1149.00049,1050.99951,,,,,
368.6518,204.5062,1149.33508,1050.66492,,,,,
204.1442,207.7102,1151.12659,1048.87341,,,,,
1190.6596,230.5412,1151.92749,1048.07251,,,,,
170.0252,232.5246,1157.63525,1042.36475,,,,,
590.5914,242.4816,1158.1311,1041.8689,,,,,
178.8004,244.1242,1160.62036,1039.37964,,,,,
134.0378,244.8146,1161.03113,1038.96887,,,,,
375.6634,250.2268,1161.20361,1038.79639,,,,,
251.4498,253.17,1162.55664,1037.44336,,,,,
-309.5916,244.515,1163.29248,1036.70752,,,,,
521.4704,252.8728,1161.12878,1038.87122,,,,,
-2.7548,250.178,1163.21814,1036.78186,,,,,
378.508,255.0986,1162.54456,1037.45544,,,,,
277.6496,257.891,1163.77466,1036.22534,,,,,
395.8624,262.851,1164.47278,1035.52722,,,,,
84.9646,261.628,1165.71277,1034.28723,,,,,
360.7236,265.721,1165.40698,1034.59302,,,,,
192.386,266.2966,1166.4303,1033.5697,,,,,
-108.0868,260.473,1166.5741,1033.4259,,,,,
300.9434,263.0014,1165.11829,1034.88171,,,,,
-57.659,258.1454,1165.75037,1034.24963,,,,,
605.9058,266.6396,1164.53638,1035.46362,,,,,
556.7612,273.945,1166.65991,1033.34009,,,,,
11.8794,270.2092,1168.48621,1031.51379,,,,,
332.704,272.7434,1167.55225,1032.44775,,,,,
175.6354,271.99,1168.18579,1031.81421,,,,,
76.8506,269.1442,1167.99756,1032.00244,,,,,
8.4628,264.7268,1167.28601,1032.71399,,,,,
224.0192,264.7232,1166.18176,1033.81824,,,,,
40.0008,260.8498,1166.18079,1033.81921,,,,,
1362.6168,283.4198,1165.2124,1034.7876,,,,,
514.372,288.44,1170.85498,1029.14502,,,,,
25.3766,283.6012,1172.10999,1027.89001,,,,,
61.5938,279.328,1170.90027,1029.09973,,,,,
654.6378,286.9482,1169.83203,1030.16797,,,,,
482.8398,290.9928,1171.73706,1028.26294,,,,,
209.4038,289.187,1172.74817,1027.25183,,,,,
450.8976,291.9576,1172.29675,1027.70325,,,,,
-54.7812,284.437,1172.98938,1027.01062,,,,,
84.516,279.707,1171.10925,1028.89075,,,,,
349.4896,280.2374,1169.92676,1030.07324,,,,,
-73.6226,272.0128,1170.05933,1029.94067,,,,,
138.857,268.2856,1168.00317,1031.99683,,,,,
170.467,265.0918,1167.07141,1032.92859,,,,,
-82.45,256.7638,1166.27295,1033.72705,,,,,
641.406,263.1032,1164.19092,1035.80908,,,,,
-610.6208,243.999,1165.77576,1034.22424,,,,,
555.661,248.4908,1160.99976,1039.00024,,,,,
82.5298,243.236,1162.12268,1037.87732,,,,,
412.8046,244.6254,1160.80908,1039.19092,,,,,
1.499,237.6882,1161.15637,1038.84363,,,,,
927.7022,249.1824,1159.42212,1040.57788,,,,,
-23.7122,241.248,1162.29565,1037.70435,,,,,
27.941,234.3422,1160.31201,1039.68799,,,,,
329.7894,233.6346,1158.58557,1041.41443,,,,,
-219.5112,221.7528,1158.40869,1041.59131,,,,,
437.4676,223.1062,1155.43823,1044.56177,,,,,
1022.5048,236.043,1155.77661,1044.22339,,,,,
214.8814,232.416,1159.01074,1040.98926,,,,,
-168.5738,221.0884,1158.104,1041.896,,,,,
207.8482,216.9874,1155.27209,1044.72791,,,,,
447.7904,218.0668,1154.24683,1045.75317,,,,,
236.7748,214.6254,1154.51672,1045.48328,,,,,
274.6652,212.0634,1153.65637,1046.34363,,,,,
300.4444,209.6588,1153.01587,1046.98413,,,,,
57.4798,202.5614,1152.41467,1047.58533,,,,,
306.86,200.325,1150.64038,1049.35962,,,,,
475.4928,201.405,1150.0813,1049.9187,,,,,
279.5938,198.395,1150.35132,1049.64868,,,,,
514.7704,199.9696,1149.59875,1050.40125,,,,,
394.0678,199.2082,1149.99243,1050.00757,,,,,
672.031,203.6692,1149.80212,1050.19788,,,,,
1271.326,220.2128,1150.91736,1049.08264,,,,,
262.7472,215.812,1155.05322,1044.94678,,,,,
1058.2758,227.7498,1153.953,1046.047,,,,,
-626.015,205.5056,1156.93738,1043.06262,,,,,
73.2324,197.6526,1151.37634,1048.62366,,,,,
188.1706,192.2634,1149.41321,1050.58679,,,,,
292.2152,188.7394,1148.06592,1051.93408,,,,,
1153.228,202.657,1147.18481,1052.81519,,,,,
-180.2212,189.4094,1150.66431,1049.33569,,,,,
651.662,191.43,1147.35242,1052.64758,,,,,
-96.4808,178.9156,1147.85754,1052.14246,,,,,
420.1334,178.3858,1144.72888,1055.27112,,,,,
-142.7716,166.289,1144.59644,1055.40356,,,,,
50.527,158.491,1141.57227,1058.42773,,,,,
21.0848,150.2392,1139.6228,1060.3772,,,,,
630.5882,154.2738,1137.55981,1062.44019,,,,,
-22.5424,145.3208,1138.56848,1061.43152,,,,,
453.101,145.5728,1136.3302,1063.6698,,,,,
81.9588,138.9546,1136.39319,1063.60681,,,,,
-514.453,120.4112,1134.73865,1065.26135,,,,,
435.4286,121.2826,1130.10278,1069.89722,,,,,
-356.4598,106.2886,1130.32068,1069.67932,,,,,
-246.4412,93.672,1126.57214,1073.42786,,,,,
168.5472,89.9138,1123.41797,1076.58203,,,,,
-585.7492,71.0062,1122.47839,1077.52161,,,,,
535.0964,74.8782,1117.75159,1082.24841,,,,,
-412.2892,59.9,1118.7196,1081.2804,,,,,
159.8624,56.5716,1114.97498,1085.02502,,,,,
273.3838,55.6948,1114.14282,1085.85718,,,,,
61.3838,50.3212,1113.92371,1086.07629,,,,,
