pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,
-553.3692,-401.0238,1000.96252,1199.03748,,,
-64.3372,-395.9966,999.74402,1200.25598,,,
-820.6558,-406.0746,1001.00085,1198.99915,,,
-463.9418,-408.7476,998.48132,1201.51868,,,
-543.691,-412.9276,997.81311,1202.18689,,,
-666.747,-419.4648,996.76813,1203.23193,,,
-207.4758,-416.817,995.13379,1204.86621,,,
-678.0256,-423.4224,995.79572,1204.20422,,,
-47.6592,-416.9048,994.14441,1205.85559,,,
-577.607,-421.0704,995.7738,1204.2262,,,
-311.8782,-419.6254,994.73242,1205.26758,,,
-838.1798,-428.7886,995.09369,1204.90637,,,
-631.1924,-433.2396,992.80286,1207.19714,,,
-687.8016,-438.596,991.69012,1208.30994,,,
-701.0286,-444.0398,990.35101,1209.64905,,,
-152.1398,-438.1192,988.99005,1211.00989,,,
-631.9208,-441.9626,990.47021,1209.52979,,,
-65.9984,-434.2112,989.50934,1210.4906,,,
-831.048,-441.9976,991.4472,1208.55273,,,
-317.4184,-439.1702,989.50061,1210.49939,,,
-601.0788,-442.0986,990.20746,1209.79248,,,
-528.5072,-443.5736,989.47534,1210.52466,,,
-182.0506,-438.0248,989.10657,1210.89343,,,
-538.405,-439.7828,990.49384,1209.50623,,,
36.8062,-429.6866,990.05432,1209.94568,,,
-680.8642,-434.372,992.57837,1207.42163,,,
-365.6516,-432.435,991.40698,1208.59302,,,
-564.1336,-434.4692,991.89124,1208.10876,,,
-236.7588,-429.9078,991.38269,1208.61731,,,
-143.4382,-423.6858,992.52307,1207.47693,,,
-514.5594,-425.067,994.07855,1205.92151,,,
-12.0318,-415.895,993.73322,1206.26672,,,
-483.7372,-416.475,996.02625,1203.97375,,,
-615.1556,-420.1004,995.88129,1204.11877,,,
52.186,-409.8508,994.97491,1205.02502,,,
-644.073,-414.104,997.53729,1202.46265,,,
-75.3684,-406.5022,996.474,1203.526,,,
-960.4746,-416.963,998.37445,1201.62561,,,
-448.1378,-417.0322,995.75928,1204.24072,,,
-460.1726,-417.1398,995.74194,1204.25806,,,
-605.3168,-420.4644,995.71509,1204.28491,,,
-5.2294,-411.259,994.88391,1205.11609,,,
-637.869,-415.2974,997.18524,1202.8147,,,
-38.3586,-406.9848,996.17566,1203.82434,,,
-664.45,-411.7884,998.25378,1201.74622,,,
-348.817,-409.8188,997.05292,1202.94702,,,
-536.8358,-411.4846,997.54529,1202.45471,,,
-233.6978,-407.0762,997.12885,1202.87109,,,
-200.196,-401.8968,998.23096,1201.76904,,,
-514.1622,-403.3812,999.52576,1200.47424,,,
-114.8224,-396.3624,999.15466,1200.84534,,,
-652.3888,-400.484,1000.90942,1199.09058,,,
-14.1334,-391.3958,999.87903,1200.12097,,,
-674.729,-395.7302,1002.151,1197.849,,,
-109.9424,-388.6554,1001.06744,1198.93262,,,
-407.6916,-387.5374,1002.83618,1197.16382,,,
-410.9428,-386.4128,1003.11566,1196.88428,,,
-626.4762,-389.4022,1003.39679,1196.60315,,,
-574.6946,-391.5294,1002.64948,1197.35059,,,
-211.829,-385.924,1002.11768,1197.88232,,,
-655.939,-389.5052,1003.51898,1196.48096,,,
-9.9186,-379.8624,1002.62372,1197.37634,,,
-759.6404,-385.3214,1005.03442,1194.96558,,,
-260.8414,-380.474,1003.66968,1196.33032,,,
-761.4036,-385.653,1004.88147,1195.11853,,,
-472.898,-385.1628,1003.58673,1196.41321,,,
-481.839,-384.421,1003.70929,1196.29077,,,
-235.5578,-378.828,1003.89471,1196.10522,,,
-191.2046,-371.9082,1005.29303,1194.70703,,,
-592.757,-373.6146,1007.02295,1192.97705,,,
-105.57,-365.5294,1006.59637,1193.40369,,,
-523.1306,-365.6944,1008.61761,1191.38232,,,
-192.805,-359.3832,1008.57635,1191.42358,,,
-464.8138,-358.398,1010.15424,1189.84583,,,
-292.857,-354.1458,1010.40051,1189.59949,,,
-612.4334,-355.9252,1011.4635,1188.5365,,,
-421.1356,-354.1538,1011.01868,1188.98132,,,
-397.2944,-351.7044,1011.46155,1188.53845,,,
-517.592,-351.8604,1012.07391,1187.92615,,,
-242.713,-346.3538,1012.03491,1187.96509,,,
-404.4328,-344.406,1013.41156,1186.58838,,,
-173.392,-337.6668,1013.8985,1186.10156,,,
-516.2102,-337.983,1015.58331,1184.41663,,,
-62.4362,-328.9624,1015.50421,1184.49573,,,
-544.149,-329.932,1017.7594,1182.2406,,,
-168.9366,-323.528,1017.51697,1182.48303,,,
-489.078,-323.556,1019.11798,1180.88208,,,
-17.3732,-314.1914,1019.11096,1180.88904,,,
-469.0448,-314.1052,1021.45215,1178.54785,,,
-37.2702,-305.6142,1021.47369,1178.52625,,,
-287.2628,-302.3626,1023.59644,1176.40356,,,
-163.1518,-296.724,1024.4093,1175.5907,,,
-585.7092,-299.5026,1025.81897,1174.18103,,,
-206.0906,-294.7616,1025.12439,1174.87561,,,
-536.2194,-296.5918,1026.30957,1173.69043,,,
-224.166,-292.2698,1025.85205,1174.14795,,,
-458.5836,-292.6236,1026.9325,1173.0675,,,
-51.9058,-284.9376,1026.84412,1173.15588,,,
-454.2998,-285.172,1028.76562,1171.23438,,,
-25.1412,-277.1292,1028.70703,1171.29297,,,
-492.033,-278.5902,1030.71765,1169.28235,,,
-44.0086,-271.0828,1030.35242,1169.64758,,,
-471.997,-272.3432,1032.22937,1167.77063,,,
-11.9818,-264.3528,1031.91418,1168.08582,,,
-823.913,-272.7606,1033.91187,1166.08813,,,
-69.6998,-265.9648,1031.80981,1168.19019,,,
-750.3616,-272.9702,1033.50879,1166.49121,,,
-115.8032,-267.1,1031.75745,1168.24255,,,
-507.821,-269.1366,1033.22498,1166.77502,,,
-43.5848,-261.7676,1032.71582,1167.28418,,,
-493.8078,-263.4146,1034.55811,1165.44189,,,
2.1764,-255.0954,1034.14636,1165.85364,,,
-541.8906,-257.658,1036.2262,1163.7738,,,
53.638,-247.658,1035.58545,1164.41455,,,
-789.3724,-254.8274,1038.08545,1161.91455,,,
8.794,-245.5562,1036.29309,1163.70691,,,
-455.1708,-246.236,1038.61096,1161.38904,,,
8.3746,-237.6578,1038.44104,1161.55896,,,
-579.3692,-240.9072,1040.58557,1159.41443,,,
76.8404,-231.3064,1039.77319,1160.22681,,,
-540.2076,-234.0006,1042.17334,1157.82666,,,
89.5514,-224.06,1041.49988,1158.50012,,,
-371.9926,-223.5606,1043.98499,1156.01501,,,
-129.4504,-218.2874,1044.10986,1155.89014,,,
-201.8176,-214.4126,1045.42822,1154.57178,,,
-210.0128,-211.244,1046.39685,1153.60315,,,
-214.5414,-208.125,1047.18896,1152.81104,,,
-341.4016,-207.725,1047.96875,1152.03125,,,
47.9704,-199.2,1048.06873,1151.93127,,,
-530.6034,-202.6184,1050.19995,1149.80005,,,
19.9086,-194.6848,1049.34534,1150.65466,,,
-485.234,-197.2328,1051.32874,1148.67126,,,
93.2824,-188.1094,1050.69177,1149.30823,,,
-413.1284,-189.1682,1052.97266,1147.02734,,,
-86.1526,-183.9476,1052.70789,1147.29211,,,
8.5752,-176.737,1054.01306,1145.98694,,,
-353.7272,-177.3548,1055.8158,1144.1842,,,
85.5972,-168.7742,1055.66138,1144.33862,,,
-480.1074,-172.1802,1057.8064,1142.1936,,,
95.3188,-163.7866,1056.95496,1143.04504,,,
-134.9594,-160.3254,1059.05334,1140.94666,,,
-29.4758,-155.0532,1059.9187,1140.0813,,,
16.9314,-148.8052,1061.23669,1138.76331,,,
-613.878,-155.7156,1062.79871,1137.20129,,,
66.305,-148.6086,1061.07117,1138.92883,,,
-341.3836,-149.8976,1062.8479,1137.1521,,,
110.984,-142.1152,1062.52563,1137.47437,,,
-150.9606,-139.871,1064.47119,1135.52881,,,
-433.8244,-143.5266,1065.03223,1134.96777,,,
126.4984,-135.4444,1064.11829,1135.88171,,,
-433.5294,-139.1546,1066.13892,1133.86108,,,
118.8366,-131.493,1065.2113,1134.7887,,,
-177.8442,-129.633,1067.12671,1132.87329,,,
-127.8308,-126.902,1067.59167,1132.40833,,,
-140.1208,-124.4438,1068.27454,1131.72546,,,
-496.7304,-129.4352,1068.88904,1131.11096,,,
45.077,-123.044,1067.64124,1132.35876,,,
-327.1276,-124.469,1069.23901,1130.76099,,,
-237.7696,-123.8834,1068.88281,1131.11719,,,
-164.638,-121.7364,1069.02917,1130.97083,,,
-326.6692,-123.337,1069.56592,1130.43408,,,
-21.201,-118.1098,1069.16577,1130.83423,,,
-280.7626,-118.4212,1070.47253,1129.52747,,,
-147.1444,-116.1858,1070.39465,1129.60535,,,
-32.8224,-111.5294,1070.95361,1129.04639,,,
-302.681,-112.6984,1072.11768,1127.88232,,,
7.1222,-107.2502,1071.82544,1128.17456,,,
-176.5066,-105.6694,1073.18738,1126.81262,,,
-215.4568,-104.8678,1073.58264,1126.41736,,,
-30.8552,-100.3308,1073.78308,1126.21692,,,
-242.1196,-100.2068,1074.91724,1125.08276,,,
-1.2094,-95.2774,1074.94836,1125.05164,,,
-82.6576,-92.0196,1076.18066,1123.81934,,,
-121.2128,-89.7298,1076.99512,1123.00488,,,
-4.5156,-85.3366,1077.56763,1122.43237,,,
-146.503,-83.5928,1078.66589,1121.33411,,,
17.5834,-78.7356,1079.10181,1120.89819,,,
21.826,-73.85,1080.31616,1119.68384,,,
-77.4372,-71.1982,1081.53748,1118.46252,,,
20.8974,-66.8378,1082.20044,1117.79956,,,
-77.9278,-64.0388,1083.29053,1116.70947,,,
24.9148,-59.298,1083.99023,1116.00977,,,
-73.2056,-56.563,1085.17554,1114.82446,,,
-135.5468,-55.151,1085.85925,1114.14075,,,
5.0962,-50.9328,1086.21228,1113.78772,,,
27.641,-46.0568,1087.26685,1112.73315,,,
-114.0066,-44.1288,1088.48584,1111.51416,,,
-62.4066,-41.3636,1088.96777,1111.03223,,,
-77.9808,-38.7792,1089.65906,1110.34094,,,
-0.3322,-34.4114,1090.30518,1109.69482,,,
2.764,-30.291,1091.39709,1108.60291,,,
0.261,-26.4968,1092.42725,1107.57275,,,
-10.7376,-22.9586,1093.37573,1106.62427,,,
19.724,-18.6828,1094.26038,1105.73962,,,
18.3008,-14.518,1095.32935,1104.67065,,,
29.7686,-10.574,1096.37048,1103.62952,,,
-10.2174,-5.6196,1097.35645,1102.64355,,,
66.7154,-0.367,1098.59509,1101.40491,,,
53.5432,4.3306,1099.9082,1100.0918,,,
-80.6464,5.7926,1101.08264,1098.91736,,,
79.298,10.3914,1101.44812,1098.55188,,,
117.1848,15.9366,1102.5979,1097.4021,,,
-82.2424,17.1052,1103.98413,1096.01587,,,
48.4302,20.848,1104.27625,1095.72375,,,
95.0776,25.734,1105.21204,1094.78796,,,
-144.5402,25.5266,1106.43347,1093.56653,,,
64.2802,29.4424,1106.38171,1093.61829,,,
53.3132,33.319,1107.3606,1092.6394,,,
45.8464,36.9324,1108.32971,1091.67029,,,
-10.363,39.2094,1109.23315,1090.76685,,,
31.709,42.4466,1109.80237,1090.19763,,,
165.5518,48.5112,1110.61169,1089.38831,,,
4.4282,50.9658,1112.12781,1087.87219,,,
99.0022,55.221,1112.74146,1087.25854,,,
95.2602,59.5096,1113.8053,1086.1947,,,
98.393,63.761,1114.87744,1085.12256,,,
-0.1656,65.6522,1115.94019,1084.05981,,,
46.5404,68.5842,1116.41309,1083.58691,,,
200.8928,74.7584,1117.14612,1082.85388,,,
131.6336,79.1452,1118.68958,1081.31042,,,
49.2844,81.5746,1119.78625,1080.21375,,,
148.4366,86.4238,1120.39368,1079.60632,,,
368.8266,95.4682,1121.60596,1078.39404,,,
-292.3018,90.52,1123.86707,1076.13293,,,
147.0696,94.8786,1122.63,1077.37,,,
326.2628,103.1878,1123.71973,1076.28027,,,
-222.6798,99.6044,1125.79688,1074.20312,,,
-79.0644,99.061,1124.90112,1075.09888,,,
339.608,107.4494,1124.76526,1075.23474,,,
50.3098,109.5062,1126.8623,1073.1377,,,
82.1862,112.0292,1127.37659,1072.62341,,,
211.0044,117.2264,1128.00732,1071.99268,,,
41.1958,118.7814,1129.30652,1070.69348,,,
358.4066,127.0888,1129.69531,1070.30469,,,
175.0998,131.1032,1131.77222,1068.22778,,,
-68.348,129.4704,1132.77588,1067.22412,,,
343.5186,137.6302,1132.36755,1067.63245,,,
-44.1468,137.2758,1134.40759,1065.59241,,,
143.99,140.1276,1134.31897,1065.68103,,,
283.6594,146.0372,1135.03186,1064.96814,,,
-12.505,145.6402,1136.50928,1063.49072,,,
420.5714,154.5538,1136.41003,1063.58997,,,
193.099,158.3422,1138.63843,1061.36157,,,
-212.352,153.5104,1139.58557,1060.41443,,,
422.4996,162.0524,1138.37756,1061.62244,,,
110.2168,163.8324,1140.51306,1059.48694,,,
359.3672,171.02,1140.95813,1059.04187,,,
311.016,176.8526,1142.755,1057.245,,,
-204.8296,171.6398,1144.21313,1055.78687,,,
458.0074,180.5858,1142.90991,1057.09009,,,
188.0972,183.5028,1145.14648,1054.85352,,,
284.449,188.6384,1145.87573,1054.12427,,,
385.0454,195.6692,1147.15955,1052.84045,,,
-149.918,191.2268,1148.91736,1051.08264,,,
451.8536,199.6792,1147.80664,1052.19336,,,
237.2098,203.0522,1149.9198,1050.0802,,,
315.7488,208.3522,1150.76306,1049.23694,,,
419.802,215.622,1152.08801,1047.91199,,,
-183.9728,210.1078,1153.90552,1046.09448,,,
546.2726,219.9954,1152.52698,1047.47302,,,
90.5304,220.176,1154.9989,1045.0011,,,
407.7736,227.1668,1155.04395,1044.95605,,,
348.6162,232.6206,1156.79175,1043.20825,,,
48.7176,231.5102,1158.15515,1041.84485,,,
513.8622,240.0892,1157.87756,1042.12244,,,
-140.2312,234.95,1160.02234,1039.97766,,,
567.4978,244.687,1158.73755,1041.26245,,,
95.4136,244.222,1161.17175,1038.82825,,,
456.534,251.3806,1161.05554,1038.94446,,,
316.4072,255.3956,1162.84509,1037.15491,,,
-100.791,250.7338,1163.84888,1036.15112,,,
546.979,259.4766,1162.68347,1037.31653,,,
-251.79,251.5038,1164.86914,1035.13086,,,
546.9142,260.2684,1162.87598,1037.12402,,,
-42.5128,256.455,1165.06714,1034.93286,,,
355.0862,261.2874,1164.11377,1035.88623,,,
58.0364,259.7182,1165.3219,1034.6781,,,
214.0358,261.567,1164.92957,1035.07043,,,
114.9496,261.2842,1165.39172,1034.60828,,,
156.0128,262.9602,1165.32104,1034.67896,,,
-97.8818,258.8318,1165.74011,1034.25989,,,
421.762,264.9516,1164.70789,1035.29211,,,
49.932,263.0208,1166.23792,1033.76208,,,
350.2642,267.5758,1165.75525,1034.24475,,,
41.4108,265.4514,1166.89392,1033.10608,,,
333.1722,269.4604,1166.36292,1033.63708,,,
466.7962,275.8786,1167.36511,1032.63489,,,
261.905,278.2304,1168.9696,1031.0304,,,
425.8448,283.777,1169.55762,1030.44238,,,
202.6528,284.74,1170.94421,1029.05579,,,
514.054,292.0382,1171.18506,1028.81494,,,
59.795,289.9876,1173.00952,1026.99048,,,
539.8966,297.7654,1172.49695,1027.50305,,,
85.4218,296.1996,1174.44141,1025.55859,,,
503.8188,303.1888,1174.04993,1025.95007,,,
125.4834,302.285,1175.79724,1024.20276,,,
563.6836,310.3538,1175.57129,1024.42871,,,
83.663,308.4714,1177.5885,1022.41156,,,
552.379,316.181,1177.1178,1022.88214,,,
86.9054,314.2326,1179.04529,1020.95477,,,
451.0304,319.7914,1178.55823,1021.44183,,,
303.1464,322.0926,1179.94788,1020.05219,,,
474.4404,327.9652,1180.52307,1019.47687,,,
226.4736,328.5262,1181.99133,1018.00873,,,
460.372,333.9078,1182.13159,1017.86847,,,
340.8248,336.6784,1183.47693,1016.52307,,,
454.8682,341.7314,1184.16956,1015.83038,,,
356.3424,344.6762,1185.43286,1014.56714,,,
345.64,347.295,1186.16907,1013.83099,,,
295.8748,348.9014,1186.82373,1013.17627,,,
306.7112,350.7902,1187.22534,1012.77466,,,
321.7964,352.8538,1187.69763,1012.30243,,,
444.5688,357.3934,1188.2135,1011.78656,,,
260.0496,358.0248,1189.34839,1010.65167,,,
366.081,360.9002,1189.50623,1010.49377,,,
379.0584,363.8252,1190.22498,1009.77496,,,
489.3424,368.9696,1190.9563,1009.0437,,,
403.1416,372.2382,1192.24243,1007.75757,,,
391.8384,375.2132,1193.05957,1006.94043,,,
351.1096,377.2416,1193.80334,1006.19672,,,
449.0194,381.4514,1194.31042,1005.68964,,,
365.6962,383.8686,1195.36292,1004.63715,,,
497.776,388.5496,1195.96716,1004.03284,,,
343.724,389.881,1197.13745,1002.86261,,,
516.9458,394.738,1197.47021,1002.52972,,,
308.3872,395.2202,1198.68445,1001.31549,,,
367.5846,396.8116,1198.80505,1001.19495,,,
305.1756,397.216,1199.20288,1000.79712,,,
560.9118,402.7234,1199.30396,1000.69598,,,
418.4668,405.1594,1200.68079,999.31915,,,
466.8756,408.4844,1201.28992,998.71014,,,
463.571,411.7236,1202.12109,997.87891,,,
397.784,413.3974,1202.93091,997.06909,,,
411.9472,415.2568,1203.34937,996.65063,,,
409.0486,417.012,1203.81421,996.18579,,,
483.0312,420.1116,1204.25293,995.74701,,,
461.964,422.7264,1205.02795,994.97211,,,
485.1058,425.4308,1205.68164,994.31842,,,
479.9136,427.967,1206.35767,993.64227,,,
435.8852,429.418,1206.9917,993.00824,,,
395.4136,429.9628,1207.35449,992.64551,,,
394.4312,430.4836,1207.49072,992.50934,,,
390.7298,430.7662,1207.62085,992.37915,,,
468.0034,432.3726,1207.69153,992.30841,,,
548.3234,435.5954,1208.09314,991.90686,,,
351.611,434.4086,1208.8988,991.10114,,,
381.4616,434.0346,1208.60217,991.39783,,,
359.4806,433.1464,1208.50867,991.49133,,,
442.7618,433.8352,1208.28662,991.71344,,,
471.9152,435.0578,1208.45874,991.5412,,,
459.9788,435.83,1208.7644,991.23553,,,
419.7082,436.0026,1208.95752,991.04248,,,
379.0466,434.8844,1209.00061,990.99939,,,
430.4764,435.086,1208.72107,991.27887,,,
370.0208,433.7084,1208.77148,991.22852,,,
549.383,435.838,1208.42712,991.57288,,,
347.9964,433.8508,1208.95947,991.04053,,,
454.9286,433.8968,1208.46277,991.53729,,,
391.7158,432.745,1208.47424,991.52582,,,
273.664,428.9908,1208.18628,991.81372,,,
618.6174,432.4562,1207.24768,992.75232,,,
269.5682,428.4546,1208.11401,991.88593,,,
410.4252,427.352,1207.11365,992.88635,,,
609.1902,430.2902,1206.83801,993.16199,,,
227.145,425.559,1207.57251,992.42743,,,
505.2848,426.4444,1206.38977,993.61023,,,
360.3864,424.3396,1206.61108,993.38892,,,
552.279,425.9556,1206.08484,993.9151,,,
532.5114,427.4432,1206.48889,993.51111,,,
359.4748,425.1564,1206.86084,993.13922,,,
593.1288,427.6856,1206.28906,993.71094,,,
248.399,423.0456,1206.92139,993.07861,,,
445.3348,422.4306,1205.76135,994.23859,,,
350.796,420.0378,1205.60767,994.39233,,,
585.765,422.1136,1205.0094,994.99054,,,
533.6864,423.2868,1205.52844,994.47162,,,
466.3926,422.8826,1205.82166,994.17828,,,
543.0472,424.2898,1205.7207,994.2793,,,
187.7374,418.2754,1206.07251,993.92755,,,
492.2714,418.4112,1204.56885,995.43115,,,
306.8938,414.9992,1204.60278,995.39722,,,
550.1078,416.1782,1203.74976,996.25018,,,
500.9592,416.7236,1204.04456,995.95544,,,
387.3846,414.625,1204.18091,995.81909,,,
563.4926,416.3068,1203.65625,996.34375,,,
203.067,410.5784,1204.07666,995.92328,,,
580.5978,412.5218,1202.64465,997.35541,,,
289.225,408.6252,1203.13049,996.86957,,,
534.3978,409.5912,1202.15625,997.84369,,,
507.5346,410.0606,1202.39783,997.60217,,,
328.5614,406.5256,1202.51514,997.48486,,,
389.2582,404.5378,1201.63147,998.36859,,,
201.2804,398.4162,1201.13452,998.86554,,,
512.1716,398.9548,1199.60413,1000.39594,,,
272.2426,394.4266,1199.73877,1000.26129,,,
537.398,395.1312,1198.60669,1001.39337,,,
167.9552,388.3332,1198.78284,1001.21716,,,
417.4876,386.4912,1197.08325,1002.91669,,,
312.2382,382.8398,1196.6228,1003.3772,,,
217.8136,376.9734,1195.70996,1004.29004,,,
461.4534,376.275,1194.24329,1005.75665,,,
168.8674,369.338,1194.06873,1005.93127,,,
533.1564,370.1108,1192.33447,1007.66553,,,
170.5458,363.3148,1192.52771,1007.47235,,,
465.7238,362.4262,1190.82874,1009.17133,,,
189.4978,355.9994,1190.60657,1009.39343,,,
337.3946,352.4416,1188.99988,1011.00012,,,
529.1758,353.2,1188.11035,1011.88959,,,
238.1946,347.5644,1188.30005,1011.70001,,,
470.3474,346.896,1186.89111,1013.10889,,,
144.2042,339.4596,1186.724,1013.276,,,
526.8206,339.8716,1184.86487,1015.13507,,,
166.311,332.777,1184.9679,1015.0321,,,
597.4598,334.4742,1183.19421,1016.80573,,,
77.6104,325.8004,1183.61853,1016.38147,,,
532.2868,326.3954,1181.45007,1018.54993,,,
112.0468,318.466,1181.59888,1018.40118,,,
376.0868,315.731,1179.61646,1020.38348,,,
226.4484,310.196,1178.93274,1021.06726,,,
501.758,309.9802,1177.54895,1022.45105,,,
291.28,305.8138,1177.49512,1022.50494,,,
401.587,303.3362,1176.45349,1023.54657,,,
359.325,300.3646,1175.83398,1024.16602,,,
368.8286,297.4318,1175.09119,1024.90881,,,
175.4536,290.9906,1174.35791,1025.64209,,,
280.611,286.3242,1172.74768,1027.25232,,,
283.1036,282.202,1171.58105,1028.41895,,,
187.3082,275.9246,1170.55054,1029.44946,,,
244.2964,271.2054,1168.9812,1031.0188,,,
122.8716,263.859,1167.80139,1032.19861,,,
306.5618,260.554,1165.96472,1034.03528,,,
286.006,256.754,1165.13855,1034.86145,,,
324.1176,253.9686,1164.18848,1035.81152,,,
292.234,250.4262,1163.49219,1036.50781,,,
200.9846,245.2862,1162.60657,1037.39343,,,
312.8434,242.508,1161.32153,1038.67847,,,
187.5852,237.2892,1160.62695,1039.37305,,,
314.0196,234.7628,1159.32227,1040.67773,,,
119.7942,228.3908,1158.69067,1041.30933,,,
334.163,226.5802,1157.09766,1042.90234,,,
113.9436,220.3274,1156.64502,1043.35498,,,
321.376,218.6254,1155.08179,1044.91821,,,
152.3868,213.4778,1154.65637,1045.34363,,,
163.6756,208.8014,1153.36951,1046.63049,,,
253.6962,204.7186,1152.20032,1047.79968,,,
303.8312,202.3628,1151.17969,1048.82031,,,
255.905,199.7006,1150.5907,1049.4093,,,
219.5838,196.6196,1149.92517,1050.07483,,,
267.4934,194.4172,1149.15491,1050.84509,,,
173.5866,190.2882,1148.60437,1051.39563,,,
292.7854,188.85,1147.57202,1052.42798,,,
-71.4096,179.752,1147.21252,1052.78748,,,
418.8364,181.123,1144.93799,1055.06201,,,
-4.1396,173.6188,1145.28076,1054.71924,,,
364.3132,174.0158,1143.40466,1056.59534,,,
134.5588,169.567,1143.50391,1056.49609,,,
329.5654,169.3476,1142.39172,1057.60828,,,
170.6438,165.7528,1142.33691,1057.66309,,,
-187.7048,155.1834,1141.43823,1058.56177,,,
340.4128,155.7164,1138.7959,1061.2041,,,
-183.2708,145.2906,1138.92908,1061.07092,,,
422.5786,147.667,1136.32263,1063.67737,,,
-60.172,139.4086,1136.91675,1063.08325,,,
358.7746,140.8882,1134.85217,1065.14783,,,
149.1296,137.8602,1135.22205,1064.77795,,,
190.8768,135.6132,1134.46509,1065.53491,,,
289.9874,135.741,1133.90332,1066.09668,,,
-185.346,125.8936,1133.93518,1066.06482,,,
401.7654,128.7076,1131.47339,1068.52661,,,
-1.3832,122.9292,1132.17688,1067.82312,,,
227.2576,122.1416,1130.7323,1069.2677,,,
267.7416,122.1768,1130.5354,1069.4646,,,
-178.3764,112.7872,1130.54419,1069.45581,,,
303.6418,113.945,1128.19678,1071.80322,,,
83.895,110.1556,1128.48621,1071.51379,,,
128.4862,107.6978,1127.53894,1072.46106,,,
248.4254,107.8098,1126.92444,1073.07556,,,
-238.1532,97.6524,1126.95239,1073.04761,,,
293.3542,99.0608,1124.41309,1075.58691,,,
51.8878,94.9996,1124.76526,1075.23474,,,
25.0908,90.71,1123.74988,1076.25012,,,
329.9064,92.95,1122.67749,1077.32251,,,
-149.9366,85.0574,1123.23755,1076.76245,,,
172.2126,84.1748,1121.2644,1078.7356,,,
219.988,83.9404,1121.0437,1078.9563,,,
-142.1704,76.055,1120.98511,1079.01489,,,
294.4292,77.8332,1119.01379,1080.98621,,,
53.1088,74.2046,1119.45825,1080.54175,,,
53.1466,70.6556,1118.55115,1081.44885,,,
329.1072,73.0638,1117.66382,1082.33618,,,
-349.0624,60.8112,1118.26599,1081.73401,,,
176.0866,60.1014,1115.20276,1084.79724,,,
151.7152,58.8572,1115.02539,1084.97461,,,
-119.944,52.2154,1114.71436,1085.28564,,,
271.8424,53.6222,1113.05383,1086.94617,,,
-110.5128,46.9372,1113.40552,1086.59448,,,
79.4506,44.3324,1111.73425,1088.26575,,,
296.6058,46.4464,1111.08313,1088.91687,,,
-115.6972,39.7258,1111.61157,1088.38843,,,
49.008,36.395,1109.9314,1090.0686,,,
6.3012,32.1686,1109.09875,1090.90125,,,
-123.0858,25.3242,1108.04211,1091.95789,,,
309.0016,27.7748,1106.33105,1093.66895,,,
103.2964,25.5396,1106.94373,1093.05627,,,
-340.4584,14.1238,1106.38489,1093.61511,,,
239.3752,15.0546,1103.53101,1096.46899,,,
91.173,13.0392,1103.76367,1096.23633,,,
-260.59,3.4392,1103.25977,1096.74023,,,
-83.3424,-2.3506,1100.85974,1099.14026,,,
94.6258,-4.2116,1099.41235,1100.58765,,,
10.1608,-7.5382,1098.94714,1101.05286,,,
58.9084,-10.1956,1098.11548,1101.88452,,,
-237.2608,-18.9376,1097.45105,1102.54895,,,
-7.4316,-22.3956,1095.26562,1104.73438,,,
52.778,-24.501,1094.40112,1105.59888,,,
-127.3926,-30.6222,1093.87476,1106.12524,,,
-57.7988,-35.0814,1092.34448,1107.65552,,,
97.766,-35.8984,1091.22961,1108.77039,,,
-18.9892,-39.5142,1091.02539,1108.97461,,,
-149.9946,-45.8832,1090.12146,1109.87854,,,
16.7988,-48.2584,1088.52917,1111.47083,,,
-19.15,-51.2644,1087.93542,1112.06458,,,
-272.3882,-59.6964,1087.18396,1112.81604,,,
-55.31,-63.2948,1085.07593,1114.92407,,,
-29.7212,-65.9812,1084.17627,1115.82373,,,
-163.4516,-71.7396,1083.50476,1116.49524,,,
3.4042,-74.0106,1082.06506,1117.93494,,,
-26.6632,-77.627,1081.49731,1118.50269,,,
-271.0218,-85.9502,1080.59326,1119.40674,,,
-1.0136,-88.3942,1078.51245,1121.48755,,,
-74.685,-91.4674,1077.90149,1122.09851,,,
-332.418,-99.965,1077.13318,1122.86682,,,
-4.5404,-101.3372,1075.00879,1124.99121,,,
-117.4316,-104.7446,1074.66565,1125.33435,,,
-226.119,-110.6716,1073.81384,1126.18616,,,
34.8198,-110.9782,1072.33215,1127.66785,,,
-137.886,-114.7108,1072.25537,1127.74463,,,
-52.1534,-116.8142,1071.32227,1128.67773,,,
-80.5256,-119.5926,1070.79651,1129.20349,,,
-108.8386,-122.9722,1070.10181,1129.89819,,,
-92.2844,-126.036,1069.25696,1130.74304,,,
-183.044,-130.4864,1068.49097,1131.50903,,,
-204.9574,-135.312,1067.37842,1132.62158,,,
-55.6018,-136.9682,1066.172,1133.828,,,
-203.6744,-141.5088,1065.75793,1134.24207,,,
-234.1752,-146.587,1064.6228,1135.3772,,,
20.7176,-146.3472,1063.35327,1136.64673,,,
-203.2558,-150.4536,1063.41321,1136.58679,,,
-93.6352,-152.4942,1062.3866,1137.6134,,,
-262.272,-157.5988,1061.87646,1138.12354,,,
-162.5862,-160.7246,1060.60034,1139.39966,,,
-65.1702,-161.9246,1059.81885,1140.18115,,,
-244.46,-166.3922,1059.5188,1140.4812,,,
